text,重量體積_mentioned,重量體積_score,重量體積_sentiment,重量體積_confidence,充電速度_mentioned,充電速度_score,充電速度_sentiment,充電速度_confidence,接口相容性_mentioned,接口相容性_score,接口相容性_sentiment,接口相容性_confidence,外觀材質_mentioned,外觀材質_score,外觀材質_sentiment,外觀材質_confidence,價格_mentioned,價格_score,價格_sentiment,價格_confidence
"[""[{'text': '用type c的輸出孔充電，中途會突然關機，搞不清楚原因', 'rating': 2, 'date': '2024/10/08'}]""]",False,,,,True,-0.7872343028984148,negative,1.0,True,-0.7872343028984148,negative,1.0,False,,,,False,,,
"[""[{'text': '有CCC認證', 'rating': 5, 'date': '2025/08/03'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '白色很可愛，線有點短但夠用', 'rating': 5, 'date': '2024/11/27'}, {'text': '不會太重<br/>我的iphone13可以充2次多<br/>出國用很方便👍', 'rating': 5, 'date': '2024/11/14'}, {'text': '輕巧好用！iPhone 14可以充兩次👍🏻<br/>奶茶色 顏色也很漂亮～',",True,0.04504552956171355,neutral,0.06756829434257033,True,-0.22710552957920083,neutral,0.34065829436880124,True,-0.22710552957920083,neutral,0.34065829436880124,True,0.7194199363742746,positive,1.0,True,-0.903704249067369,negative,1.0
"[""[{'text': '超棒的台灣製產品', 'rating': 5, 'date': '2025/10/05'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '很漂亮，但為何不能充Apple  watch', 'rating': 5, 'date': '2025/08/28'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '有CCC認證', 'rating': 5, 'date': '2025/08/03'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '目前使用上沒有問題<br/>充電速度還可以接受<br/>過熱會自動斷電，用起來比較安心', 'rating': 5, 'date': '2025/03/05'}, {'text': '以PRO來說尺寸大小適中，本來還擔心會卡到鏡頭模組，貼合度沒問題！', 'rating': 5, 'date': '2024/08/27'}, {'text': '過熱斷電機制用的安心', ",True,-0.5127875321445139,negative,0.7691812982167708,True,-0.874736982266397,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '商品不錯，充電時還有點燙·', 'rating': 5, 'date': '2024/07/18'}, {'text': '磁吸效果不錯，加上電量顯示及支撐架設計，使用上很方便！', 'rating': 5, 'date': '2024/03/22'}, {'text': '顏色與觸感都很棒，凸起的設計就算有手機殼也能充電，但吸附力還是有減弱。', 'rating': 5",False,,,,True,0.011877782809737558,neutral,0.017816674214606337,True,-0.854110262778428,negative,1.0,True,0.010553742989002433,neutral,0.01583061448350365,False,,,
"[""[{'text': '小巧可愛', 'rating': 5, 'date': '2024/06/30'}]""]",True,0.6718829883707271,positive,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '商品一流，服務不入流。號稱的24小時，已經變成一週才到貨。大陸商品也是一週到貨呀！', 'rating': 5, 'date': '2025/07/08'}, {'text': '比想像中的好用，輕巧方便，美中不足的是充手機的速度不是很快', 'rating': 5, 'date': '2024/12/10'}, {'text': '小巧輕便，只是電量只能充一次我的手機！",True,0.6832651141631562,positive,1.0,True,0.7309241192722246,positive,1.0,False,,,,True,0.7309241192722246,positive,1.0,False,,,
"[""[{'text': '充電很慢', 'rating': 3, 'date': '2025/10/12'}]""]",False,,,,True,-0.892431158618949,negative,1.0,False,,,,False,,,,False,,,
"[""[{'text': '美中不足的地方是沒有標示wh<br/>所以無法上飛機', 'rating': 5, 'date': '2025/03/15'}]""]",False,,,,False,,,,False,,,,True,0.7317896004647869,positive,1.0,False,,,
"[""[{'text': '非常符合我的使用需求。', 'rating': 5, 'date': '2025/05/16'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '不錯，充很快<br/>而且綫可以拆，客服回的算快', 'rating': 5, 'date': '2025/05/07'}]""]",False,,,,True,0.726999758200058,positive,1.0,False,,,,False,,,,False,,,
"[""[{'text': '為了出差大陸購買符合標準的行動電源，於出差前一天收到 👍', 'rating': 5, 'date': '2025/09/23'}]""]",True,-0.8926293964189512,negative,1.0,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '有線充電，對三星手機只有9W的速度，根本不符合規格', 'rating': 2, 'date': '2025/05/08'}]""]",False,,,,True,-0.8936499978804167,negative,1.0,True,-0.9023895499509182,negative,1.0,False,,,,False,,,
"[""[{'text': '向手機充電超快…', 'rating': 5, 'date': '2024/04/24'}]""]",False,,,,True,0.660064289593064,positive,0.9900964343895959,False,,,,False,,,,False,,,
"[""[{'text': '有QI認證 穩穩7.5W', 'rating': 5, 'date': '2025/01/13'}, {'text': '出貨快速，包裝精良，貨真價實，服務優異', 'rating': 5, 'date': '2024/04/04'}, {'text': '磁吸力道比別牌弱不少，而且不能隨放即充，必須要按旁邊的鍵才行', 'rating': 4, 'date': '202",False,,,,True,0.6588822064495761,positive,0.9883233096743641,False,,,,False,,,,False,,,
"[""[{'text': '精美可愛', 'rating': 5, 'date': '2025/07/03'}, {'text': '輕便好攜帶，電量很大。', 'rating': 5, 'date': '2025/06/11'}, {'text': '好用耶。', 'rating': 5, 'date': '2025/04/27'}, {'text': '不錯,可惜線短了點<br/>另自帶線拆不下",True,0.5376056133253754,positive,0.806408419988063,True,-0.859840873400792,negative,1.0,True,-0.2663258878480404,negative,0.3994888317720606,True,0.6261082722921256,positive,0.9391624084381884,False,,,
"[""[{'text': '物超所值 值得推薦', 'rating': 5, 'date': '2024/08/12'}, {'text': '放很久也不會沒電壞掉，電力充足，但是有點重', 'rating': 5, 'date': '2025/10/23'}, {'text': '大', 'rating': 5, 'date': '2024/08/02'}, {'text': '還蠻重的，想要買要",True,-0.19660393317394853,neutral,0.2949058997609228,False,,,,False,,,,False,,,,False,,,
"[""[{'text': '功能和價格都令人滿意。稍微有點可惜的是厚度很厚。圖中左邊 realme 10000 PD 30W，右邊 AUKEY 20000 PD 65W。小米這顆因為厚度的關係，容量小 AUKEY 一半，卻沒有感覺比較好攜帶。而當外出要邊滑手機邊充電時，習慣上也是用比較薄的行動電源，才能一手掌握。期待下一代能有外型更好的設計', 'rating': 5, 'date': '2025/",True,0.2703541449487915,positive,0.40553121742318726,True,0.7199235586968358,positive,1.0,True,0.7064873107269182,positive,1.0,True,0.7197159226249339,positive,1.0,True,0.7187568790106373,positive,1.0
"[""[{'text': '大小很剛好，顏色也很好看', 'rating': 5, 'date': '2025/07/25'}]""]",True,0.13346199571063436,neutral,0.20019299356595155,False,,,,False,,,,True,0.7190579066012048,positive,1.0,False,,,
"[""[{'text': '很喜歡它腳架鎖，其餘使用時可當防掉繩用。', 'rating': 5, 'date': '2025/01/23'}]""]",False,,,,False,,,,False,,,,False,,,,False,,,
